play_type,team,time,play_description,period_id,game_id,home_team,home_location,home_nickname,home_score_total,away_team,away_location,away_nickname,away_score_total,goalie_change,penalty,on_ice_situation,score,minute_start,second_start,clock,leader,away_goals,home_goals,sec_from_start,power_play_seconds,time_elapsed,time_remaining,player_name_1,player_jersey_1,home_skaters,away_skaters,penalty_type,penalty_level,penalty_length,start_power_play,end_power_play,shot_result,player_name_2,player_name_3,player_jersey_2,player_jersey_3,shot_type,season
Penalty,Connecticut Whale,13:35,#28 Sam Faber Cross-Checking Minor 2 minsPower Play,2,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,1,Even Strength,2 - 1 BUF,13,35,6:25,BUF,2,1 ,2015,120,13:35,6:25,Sam Faber,28,6,6,Cross-Checking,Minor,2 mins,2015,2135,,,,,,,2016
Penalty,Connecticut Whale,14:29,#13 Kaleigh Fratkin Cross-Checking Minor 2 minsPower Play,2,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,1,Even Strength,2 - 1 BUF,14,29,5:31,BUF,2,1 ,2069,120,14:29,5:31,Kaleigh Fratkin,13,6,6,Cross-Checking,Minor,2 mins,2069,2189,,,,,,,2016
Penalty,Buffalo Beauts,19:35,#7 Emily Pfalzer Cross-Checking Minor 2 minsPower Play,2,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,1,Even Strength,2 - 1 BUF,19,35,0:25,BUF,2,1 ,2375,120,19:35,0:25,Emily Pfalzer,7,6,6,Cross-Checking,Minor,2 mins,2375,2495,,,,,,,2016
Goalie,Buffalo Beauts,00:00,#34 Amanda Makela replaced by #34 Amanda Makela,3,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,Even Strength,2 - 1 BUF,0,0,20:00,BUF,2,1 ,2400,0,00:00,20:00,Amanda Makela replaced,34,6,6,,,,2375,2495,,Amanda Makela,,34,,,2016
Goalie,Connecticut Whale,00:00,#32 Jaimie Leonoff replaced by #32 Jaimie Leonoff,3,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,Even Strength,2 - 1 BUF,0,0,20:00,BUF,2,1 ,2400,0,00:00,20:00,Jaimie Leonoff replaced,32,6,6,,,,2375,2495,,Jaimie Leonoff,,32,,,2016
Goalie,Connecticut Whale,18:34,Pulled Goalie #32 Jaimie Leonoff,3,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,Pulled,0,Even Strength,2 - 1 BUF,18,34,1:26,BUF,2,1 ,3514,0,18:34,1:26,Pulled Goalie  Jaimie Leonoff,32,6,6,,,,2375,2495,,,,,,,2016
Goalie,Connecticut Whale,18:53,Returned Goalie #32 Jaimie Leonoff,3,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,Returned,0,Even Strength,2 - 1 BUF,18,53,1:07,BUF,2,1 ,3533,0,18:53,1:07,Returned Goalie  Jaimie Leonoff,32,6,6,,,,2375,2495,,,,,,,2016
Goal,Connecticut Whale,18:53,#13 Kaleigh Fratkin from #27 Shiann Darkangelo and #28 Sam FaberEven StrengthExtra Attacker2 - 2 Tie,3,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,Even Strength,2 - 2 T,18,53,1:07,T,2,2 ,3533,0,18:53,1:07,Kaleigh Fratkin,13,6,6,,,,2375,2495,made,Shiann Darkangelo,Sam Faberie,27,28,,2016
Goalie,Buffalo Beauts,15:00,#34 Amanda Makela replaced by #34 Amanda Makela,4,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,Even Strength,2 - 2 T,15,0,4:00,T,2,2 ,4500,0,15:00,4:00,Amanda Makela replaced,34,6,6,,,,2375,2495,,Amanda Makela,,34,,,2016
Goalie,Connecticut Whale,15:00,#32 Jaimie Leonoff replaced by #32 Jaimie Leonoff,4,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,Even Strength,2 - 2 T,15,0,4:00,T,2,2 ,4500,0,15:00,4:00,Jaimie Leonoff replaced,32,6,6,,,,2375,2495,,Jaimie Leonoff,,32,,,2016
Goal,Connecticut Whale,,#8 Kelly Babstock scores against #34 Amanda MakelaShootout 0 - 1 CTW,5,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,,0 - 1 CTW,,,NA:NA,CTW,0,1 ,,0,,NA:NA,Kelly Babsck,8,,,,,,2375,2495,made,Amanda Makela,,34,,,2016
Miss,Buffalo Beauts,,#21 Devon Skeats missed attempt against #32 Jaimie Leonoff,5,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,,0 - 1 CTW,,,NA:NA,CTW,0,1 ,,0,,NA:NA,Devon Skeats,21,,,,,,2375,2495,,Jaimie Leonoff,,32,,,2016
Goal,Connecticut Whale,,#56 Jessica Koizumi scores against #34 Amanda MakelaShootout 0 - 2 CTW,5,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,,0 - 2 CTW,,,NA:NA,CTW,0,2 ,,0,,NA:NA,Jessica Koizumi,56,,,,,,2375,2495,made,Amanda Makela,,34,,,2016
Goal,Buffalo Beauts,,#36 Kourtney Kunichika scores against #32 Jaimie LeonoffShootout 1 - 2 CTW,5,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,,1 - 2 CTW,,,NA:NA,CTW,1,2 ,,0,,NA:NA,Kourtney Kunichika,36,,,,,,2375,2495,made,Jaimie Leonoff,,32,,,2016
Miss,Buffalo Beauts,,#7 Emily Pfalzer missed attempt against #32 Jaimie Leonoff,5,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,,1 - 2 CTW,,,NA:NA,CTW,1,2 ,,0,,NA:NA,Emily Pfalzer,7,,,,,,2375,2495,,Jaimie Leonoff,,32,,,2016
Goal,Connecticut Whale,,#61 Kelli Stack scores against #34 Amanda MakelaShootout 1 - 3 CTW,5,40876, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,2,,0,,1 - 3 CTW,,,NA:NA,CTW,1,3 ,,0,,NA:NA,Kelli Stack,61,,,,,,2375,2495,made,Amanda Makela,,34,,,2016
Goalie,New York RivetersNYR,00:00,Starting Goalie #30 Jenny Scrivens,1,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Jenny Scrivens,30,5,5,,,,,,,,,,,,2016
Goalie,Connecticut Whale,00:00,Starting Goalie #32 Jaimie Leonoff,1,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Jaimie Leonoff,32,5,5,,,,,,,,,,,,2016
Goal,New York RivetersNYR,10:50,#17 Bray Ketchum from #12 Janine Weber and #8 Sydney KiddEven Strength0 - 1 NYR,1,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,0 - 1 NYR,10,50,9:10,NYR,0,1 ,650,0,10:50,9:10,Bray Ketchum,17,6,6,,,,,,made,Janine Weber,Sydney Kidd,12,8,,2016
Penalty,New York RivetersNYR,11:29,#26 Kiira Dosdall-Arena Body Checking Minor 2 minsPower Play,1,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,1,Even Strength,0 - 1 NYR,11,29,8:31,NYR,0,1 ,689,120,11:29,8:31,Kiira Dosdall-Arena,26,6,6,Body Checking,Minor,2 mins,689,809,,,,,,,2016
Penalty,Connecticut Whale,15:01,#88 Alyssa Wohlfeiler Interference Minor 2 minsPower Play,1,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,1,Even Strength,0 - 1 NYR,15,1,4:59,NYR,0,1 ,901,120,15:01,4:59,Alyssa Wohlfeiler,88,6,6,Interference,Minor,2 mins,901,1021,,,,,,,2016
Penalty,New York RivetersNYR,17:04,#9 Ludmila Belyakova Interference Minor 2 minsPower Play,1,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,1,Even Strength,0 - 1 NYR,17,4,2:56,NYR,0,1 ,1024,120,17:04,2:56,Ludmila Belyakova,9,6,6,Interference,Minor,2 mins,1024,1144,,,,,,,2016
Penalty,Connecticut Whale,19:34,#88 Alyssa Wohlfeiler Body Checking Minor 2 minsPower Play,1,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,1,Even Strength,0 - 1 NYR,19,34,0:26,NYR,0,1 ,1174,120,19:34,0:26,Alyssa Wohlfeiler,88,6,6,Body Checking,Minor,2 mins,1174,1294,,,,,,,2016
PP Goal,New York RivetersNYR,19:38,#11 Morgan Fritz-WardPower Play0 - 2 NYR,1,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,0 - 2 NYR,19,38,0:22,NYR,0,2 ,1178,0,19:38,0:22,Morgan Fritz-Ward,11,6,6,,,,1174,1294,made,,,,,,2016
Goalie,New York RivetersNYR,00:00,#30 Jenny Scrivens replaced by #30 Jenny Scrivens,2,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,0 - 2 NYR,0,0,20:00,NYR,0,2 ,1200,0,00:00,20:00,Jenny Scrivens replaced,30,6,6,,,,1174,1294,,Jenny Scrivens,,30,,,2016
Goalie,Connecticut Whale,00:00,#32 Jaimie Leonoff replaced by #32 Jaimie Leonoff,2,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,0 - 2 NYR,0,0,20:00,NYR,0,2 ,1200,0,00:00,20:00,Jaimie Leonoff replaced,32,6,6,,,,1174,1294,,Jaimie Leonoff,,32,,,2016
Goal,New York RivetersNYR,05:03,#17 Bray Ketchum from #20 Brooke Ammerman and #26 Kiira Dosdall-ArenaEven Strength0 - 3 NYR,2,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,0 - 3 NYR,5,3,14:57,NYR,0,3 ,1503,0,05:03,14:57,Bray Ketchum,17,6,6,,,,1174,1294,made,Brooke Ammerman,Kiira Dosdall-Arena,20,26,,2016
Penalty,New York RivetersNYR,09:57,#14 Madison Packer Slashing Minor 2 minsPower Play,2,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,1,Even Strength,0 - 3 NYR,9,57,10:03,NYR,0,3 ,1797,120,09:57,10:03,Madison Packer,14,6,6,Slashing,Minor,2 mins,1797,1917,,,,,,,2016
Penalty,Connecticut Whale,13:57,#8 Kelly Babstock Cross-Checking Minor 2 minsPower Play,2,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,1,Even Strength,0 - 3 NYR,13,57,6:03,NYR,0,3 ,2037,120,13:57,6:03,Kelly Babsck,8,6,6,Cross-Checking,Minor,2 mins,2037,2157,,,,,,,2016
Penalty,New York RivetersNYR,19:38,#10 Ashley Johnston Tripping Minor 2 minsPower Play,2,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,1,Even Strength,0 - 3 NYR,19,38,0:22,NYR,0,3 ,2378,120,19:38,0:22,Ashley Johnsn,10,6,6,Tripping,Minor,2 mins,2378,2498,,,,,,,2016
Goalie,New York RivetersNYR,00:00,#30 Jenny Scrivens replaced by #30 Jenny Scrivens,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,0 - 3 NYR,0,0,20:00,NYR,0,3 ,2400,0,00:00,20:00,Jenny Scrivens replaced,30,6,6,,,,2378,2498,,Jenny Scrivens,,30,,,2016
Goalie,Connecticut Whale,00:00,#32 Jaimie Leonoff replaced by #32 Jaimie Leonoff,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,0 - 3 NYR,0,0,20:00,NYR,0,3 ,2400,0,00:00,20:00,Jaimie Leonoff replaced,32,6,6,,,,2378,2498,,Jaimie Leonoff,,32,,,2016
Goal,Connecticut Whale,04:56,#17 Yekaterina Smolentseva from #22 Danielle Ward and #13 Kaleigh FratkinEven Strength1 - 3 NYR,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,1 - 3 NYR,4,56,15:04,NYR,1,3 ,2696,0,04:56,15:04,Yekaterina Smolentseva,17,6,6,,,,2378,2498,made,Danielle Ward,Kaleigh Fratkin,22,13,,2016
Penalty,New York RivetersNYR,13:29,#4 Elena Orlando Roughing Minor 2 minsPower Play,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,1,Even Strength,1 - 3 NYR,13,29,6:31,NYR,1,3 ,3209,120,13:29,6:31,Elena Orlando,4,6,6,Roughing,Minor,2 mins,3209,3329,,,,,,,2016
Goalie,Connecticut Whale,18:03,Pulled Goalie #32 Jaimie Leonoff,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,Pulled,0,Even Strength,1 - 3 NYR,18,3,1:57,NYR,1,3 ,3483,0,18:03,1:57,Pulled Goalie  Jaimie Leonoff,32,6,6,,,,3209,3329,,,,,,,2016
Goalie,Connecticut Whale,18:16,Returned Goalie #32 Jaimie Leonoff,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,Returned,0,Even Strength,1 - 3 NYR,18,16,1:44,NYR,1,3 ,3496,0,18:16,1:44,Returned Goalie  Jaimie Leonoff,32,6,6,,,,3209,3329,,,,,,,2016
Goal,Connecticut Whale,18:16,#27 Shiann Darkangelo from #8 Kelly Babstock and #61 Kelli StackEven StrengthExtra Attacker2 - 3 NYR,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,2 - 3 NYR,18,16,1:44,NYR,2,3 ,3496,0,18:16,1:44,Shiann Darkangelo,27,6,6,,,,3209,3329,made,Kelly Babsck,Kelli Stack,8,61,,2016
Goalie,Connecticut Whale,18:18,Pulled Goalie #32 Jaimie Leonoff,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,Pulled,0,Even Strength,2 - 3 NYR,18,18,1:42,NYR,2,3 ,3498,0,18:18,1:42,Pulled Goalie  Jaimie Leonoff,32,6,6,,,,3209,3329,,,,,,,2016
Penalty,New York RivetersNYR,18:59,#14 Madison Packer Cross-Checking Minor 2 minsPower Play,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,1,Even Strength,2 - 3 NYR,18,59,1:01,NYR,2,3 ,3539,120,18:59,1:01,Madison Packer,14,6,6,Cross-Checking,Minor,2 mins,3539,3659,,,,,,,2016
Goalie,Connecticut Whale,19:51,Returned Goalie #32 Jaimie Leonoff,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,Returned,0,Even Strength,2 - 3 NYR,19,51,0:09,NYR,2,3 ,3591,0,19:51,0:09,Returned Goalie  Jaimie Leonoff,32,6,6,,,,3539,3659,,,,,,,2016
Goal,Connecticut Whale,19:51,#27 Shiann Darkangelo from #8 Kelly Babstock and #61 Kelli StackEven StrengthExtra Attacker3 - 3 Tie,3,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,3 - 3 T,19,51,0:09,T,3,3 ,3591,0,19:51,0:09,Shiann Darkangelo,27,6,6,,,,3539,3659,made,Kelly Babsck,Kelli Stackie,8,61,,2016
Penalty,New York RivetersNYR,04:44,#10 Ashley Johnston High-Sticking Minor 2 minsPower Play,4,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,1,Even Strength,3 - 3 T,4,44,15:16,T,3,3 ,3884,120,04:44,15:16,Ashley Johnsn,10,6,6,High-Sticking,Minor,2 mins,3884,4004,,,,,,,2016
Goalie,Connecticut Whale,15:00,#32 Jaimie Leonoff replaced by #32 Jaimie Leonoff,4,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,3 - 3 T,15,0,4:00,T,3,3 ,4500,0,15:00,4:00,Jaimie Leonoff replaced,32,6,6,,,,3884,4004,,Jaimie Leonoff,,32,,,2016
Goalie,New York RivetersNYR,15:00,#30 Jenny Scrivens replaced by #30 Jenny Scrivens,4,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,Even Strength,3 - 3 T,15,0,4:00,T,3,3 ,4500,0,15:00,4:00,Jenny Scrivens replaced,30,6,6,,,,3884,4004,,Jenny Scrivens,,30,,,2016
Miss,New York Riveters,,#14 Madison Packer missed attempt against #32 Jaimie Leonoff,5,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,,3 - 3 T,,,NA:NA,T,3,3 ,,0,,NA:NA,Madison Packer,14,,,,,,3884,4004,,Jaimie Leonoff,,32,,,2016
Miss,Connecticut Whale,,#8 Kelly Babstock missed attempt against #30 Jenny Scrivens,5,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,,3 - 3 T,,,NA:NA,T,3,3 ,,0,,NA:NA,Kelly Babsck,8,,,,,,3884,4004,,Jenny Scrivens,,30,,,2016
Miss,New York Riveters,,#17 Bray Ketchum missed attempt against #32 Jaimie Leonoff,5,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,,3 - 3 T,,,NA:NA,T,3,3 ,,0,,NA:NA,Bray Ketchum,17,,,,,,3884,4004,,Jaimie Leonoff,,32,,,2016
Miss,Connecticut Whale,,#28 Sam Faber missed attempt against #30 Jenny Scrivens,5,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,,3 - 3 T,,,NA:NA,T,3,3 ,,0,,NA:NA,Sam Faber,28,,,,,,3884,4004,,Jenny Scrivens,,30,,,2016
Miss,New York Riveters,,#9 Ludmila Belyakova missed attempt against #32 Jaimie Leonoff,5,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,,3 - 3 T,,,NA:NA,T,3,3 ,,0,,NA:NA,Ludmila Belyakova,9,,,,,,3884,4004,,Jaimie Leonoff,,32,,,2016
Goal,Connecticut Whale,,#61 Kelli Stack scores against #30 Jenny ScrivensShootout 1 - 0 CTW,5,40878, New York Riveters,"",New York Riveters,3, Connecticut Whale,"",Connecticut Whale,4,,0,,1 - 0 CTW,,,NA:NA,CTW,1,0 ,,0,,NA:NA,Kelli Stack,61,,,,,,3884,4004,made,Jenny Scrivens,,30,,,2016
Goalie,Boston Pride,00:00,Starting Goalie #29 Brittany Ott,1,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Brittany Ott,29,5,5,,,,,,,,,,,,2016
Goalie,Buffalo Beauts,00:00,Starting Goalie #29 Brianne McLaughlin,1,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Brianne McLaughlin,29,5,5,,,,,,,,,,,,2016
Goalie,Boston Pride,00:00,#29 Brittany Ott replaced by #29 Brittany Ott,2,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,1200,0,00:00,20:00,Brittany Ott replaced,29,6,6,,,,,,,Brittany Ott,,29,,,2016
Goalie,Buffalo Beauts,00:00,#29 Brianne McLaughlin replaced by #29 Brianne McLaughlin,2,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,1200,0,00:00,20:00,Brianne McLaughlin replaced,29,6,6,,,,,,,Brianne McLaughlin,,29,,,2016
Goal,Boston Pride,10:08,#21 Hilary Knight from #11 Jordan SmelkerEven Strength0 - 1 BOS,2,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,,0,Even Strength,0 - 1 BOS,10,8,9:52,BOS,0,1 ,1808,0,10:08,9:52,Hilary Knight,21,6,6,,,,,,made,Jordan Smelker,,11,,,2016
Penalty,Buffalo Beauts,10:08,#24 Hailey Browne Cross-Checking Minor 2 minsPower Play,2,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,,1,Even Strength,0 - 1 BOS,10,8,9:52,BOS,0,1 ,1808,120,10:08,9:52,Hailey Browne,24,6,6,Cross-Checking,Minor,2 mins,1808,1928,,,,,,,2016
Penalty,Boston Pride,17:45,#91 Rachel Llanes Roughing Minor 2 minsPower Play,2,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,,1,Even Strength,0 - 1 BOS,17,45,2:15,BOS,0,1 ,2265,120,17:45,2:15,Rachel Llanes,91,6,6,Roughing,Minor,2 mins,2265,2385,,,,,,,2016
Penalty,Boston Pride,17:45,#16 Amanda Pelkey Cross-Checking Minor 2 minsPower Play,2,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,,1,Even Strength,0 - 1 BOS,17,45,2:15,BOS,0,1 ,2265,120,17:45,2:15,Amanda Pelkey,16,6,6,Cross-Checking,Minor,2 mins,2265,2385,,,,,,,2016
Penalty,Buffalo Beauts,17:45,#14 Kelly McDonald Roughing Double Minor 4 minsPower Play,2,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,,1,Even Strength,0 - 1 BOS,17,45,2:15,BOS,0,1 ,2265,240,17:45,2:15,Kelly McDonald  Double,14,6,6,Roughing,Minor,4 mins,2265,2505,,,,,,,2016
Goalie,Boston Pride,00:00,#29 Brittany Ott replaced by #29 Brittany Ott,3,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,,0,Even Strength,0 - 1 BOS,0,0,20:00,BOS,0,1 ,2400,0,00:00,20:00,Brittany Ott replaced,29,6,6,,,,2265,2505,,Brittany Ott,,29,,,2016
Goalie,Buffalo Beauts,00:00,#29 Brianne McLaughlin replaced by #29 Brianne McLaughlin,3,40877, Boston Pride,"",Boston Pride,1, Buffalo Beauts,"",Buffalo Beauts,0,,0,Even Strength,0 - 1 BOS,0,0,20:00,BOS,0,1 ,2400,0,00:00,20:00,Brianne McLaughlin replaced,29,6,6,,,,2265,2505,,Brianne McLaughlin,,29,,,2016
Goalie,Buffalo Beauts,00:00,Starting Goalie #29 Brianne McLaughlin,1,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Brianne McLaughlin,29,5,5,,,,,,,,,,,,2016
Goalie,New York RivetersNYR,00:00,Starting Goalie #33 Nana Fujimoto,1,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Nana Fujimo,33,5,5,,,,,,,,,,,,2016
Goal,New York RivetersNYR,02:20,#12 Janine Weber from #17 Bray Ketchum and #8 Sydney KiddEven Strength1 - 0 NYR,1,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,,0,Even Strength,1 - 0 NYR,2,20,17:40,NYR,1,0 ,140,0,02:20,17:40,Janine Weber,12,6,6,,,,,,made,Bray Ketchum,Sydney Kidd,17,8,,2016
PP Goal,Buffalo Beauts,04:47,#3 Kelley SteadmanPower Play1 - 1 Tie,1,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,,0,Even Strength,1 - 1 T,4,47,15:13,T,1,1 ,287,0,04:47,15:13,Kelley Steadmanie,3,6,6,,,,,,made,,,,,,2016
Penalty,New York RivetersNYR,15:46,#18 Meghan Fardelmann Body Checking Minor 2 minsPower Play,1,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,,1,Even Strength,1 - 1 T,15,46,4:14,T,1,1 ,946,120,15:46,4:14,Meghan Fardelmann,18,6,6,Body Checking,Minor,2 mins,946,1066,,,,,,,2016
Goal,New York RivetersNYR,18:48,#18 Meghan FardelmannEven Strength2 - 1 NYR,1,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,,0,Even Strength,2 - 1 NYR,18,48,1:12,NYR,2,1 ,1128,0,18:48,1:12,Meghan Fardelmann,18,6,6,,,,946,1066,made,,,,,,2016
Goalie,New York RivetersNYR,00:00,#33 Nana Fujimoto replaced by #33 Nana Fujimoto,2,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,,0,Even Strength,2 - 1 NYR,0,0,20:00,NYR,2,1 ,1200,0,00:00,20:00,Nana Fujimo replaced,33,6,6,,,,946,1066,,Nana Fujimo,,33,,,2016
Goalie,Buffalo Beauts,00:00,#29 Brianne McLaughlin replaced by #29 Brianne McLaughlin,2,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,,0,Even Strength,2 - 1 NYR,0,0,20:00,NYR,2,1 ,1200,0,00:00,20:00,Brianne McLaughlin replaced,29,6,6,,,,946,1066,,Brianne McLaughlin,,29,,,2016
Penalty,Buffalo Beauts,01:18,#24 Hailey Browne Roughing Minor 2 minsPower Play,2,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,,1,Even Strength,2 - 1 NYR,1,18,18:42,NYR,2,1 ,1278,120,01:18,18:42,Hailey Browne,24,6,6,Roughing,Minor,2 mins,1278,1398,,,,,,,2016
Penalty,New York RivetersNYR,01:18,#14 Madison Packer Roughing Minor 2 minsPower Play,2,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,,1,Even Strength,2 - 1 NYR,1,18,18:42,NYR,2,1 ,1278,120,01:18,18:42,Madison Packer,14,6,6,Roughing,Minor,2 mins,1278,1398,,,,,,,2016
Goal,New York RivetersNYR,03:24,#9 Ludmila Belyakova from #8 Sydney Kidd and #24 Celeste BrownEven Strength3 - 1 NYR,2,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,,0,Even Strength,3 - 1 NYR,3,24,16:36,NYR,3,1 ,1404,0,03:24,16:36,Ludmila Belyakova,9,6,6,,,,1278,1398,made,Sydney Kidd,Celeste Brown,8,24,,2016
Penalty,Buffalo Beauts,04:20,#77 Hayley Williams Tripping Minor 2 minsPower Play,2,40879, Buffalo Beauts,"",Buffalo Beauts,3, New York Riveters,"",New York Riveters,7,,1,Even Strength,3 - 1 NYR,4,20,15:40,NYR,3,1 ,1460,120,04:20,15:40,Hayley Williams,77,6,6,Tripping,Minor,2 mins,1460,1580,,,,,,,2016
